tweetID;numberOfRetweet;numberOfFavorites;spam_score;positive_score;negative_score;neutral_score;user_credibility;tweet_rumor_score
796463360137199617;0.00;0.00;0.00;0.01;0.99;0.00;0.62;0.93
796463360132993025;84.00;0.00;0.00;0.00;0.99;0.01;0.67;0.80
796463360095244294;9.00;0.00;0.00;0.01;0.98;0.01;0.46;0.32
796463360086867972;1297.00;0.00;0.00;0.11;0.85;0.04;0.65;0.55
796463360082513920;5.00;0.00;0.02;0.00;1.00;0.00;0.65;0.44
796463360074092544;6167.00;0.00;0.00;0.00;0.97;0.03;0.71;0.70
796463359956832257;123.00;0.00;0.00;0.01;0.70;0.29;0.59;0.73
796463359944073217;0.00;0.00;0.00;0.00;0.98;0.02;0.77;0.97
796463359944052736;1.00;0.00;0.00;0.00;1.00;0.00;0.38;0.87
796463359931518976;53.00;0.00;0.05;0.00;0.98;0.02;0.38;0.52
796463359919005696;32502.00;0.00;0.00;0.00;0.97;0.03;0.55;0.84
796463359914835968;2.00;0.00;0.00;0.39;0.44;0.17;0.76;0.97
796463359914692608;9.00;0.00;0.00;0.01;0.40;0.59;0.72;0.34
796463359910514688;3.00;0.00;0.00;0.03;0.52;0.46;0.57;0.62
796463359868682240;0.00;0.00;0.00;0.07;0.78;0.16;0.66;0.83
796463359835062272;5.00;0.00;0.00;0.00;0.98;0.02;0.61;0.78
796463359822397440;3.00;0.00;0.00;0.00;0.97;0.03;0.48;0.57
796463359818395648;115.00;0.00;0.00;0.00;0.97;0.03;0.63;0.46
796463359814201345;19598.00;0.00;0.00;0.01;0.85;0.14;0.64;0.39
796463359747039233;0.00;1.00;0.00;0.00;0.97;0.02;0.62;0.99
796463359742840832;7.00;0.00;0.00;0.00;0.68;0.32;0.58;0.74
796463359738585089;784.00;0.00;0.00;0.00;1.00;0.00;0.58;0.77
796463359721951232;0.00;0.00;0.00;0.00;0.99;0.01;0.66;0.78
796463359717736448;348.00;0.00;0.01;0.00;0.98;0.02;0.58;0.60
796463359650648064;157.00;0.00;0.00;0.00;0.99;0.00;0.77;0.90
796463359612911616;0.00;0.00;0.00;0.00;1.00;0.00;0.73;0.78
796463359608680448;0.00;0.00;0.02;0.00;0.95;0.04;0.67;0.84
796463359604338688;17260.00;0.00;0.00;0.01;0.77;0.22;0.65;0.72
796463359575150592;399.00;0.00;0.00;0.00;1.00;0.00;0.49;0.67
796463359566761994;0.00;0.00;0.00;0.02;0.75;0.23;0.57;0.95
796463359512215553;0.00;3.00;0.08;0.00;1.00;0.00;0.70;0.55
796463359512100864;14.00;0.00;0.00;0.00;1.00;0.00;0.49;0.53
796463359491276800;6.00;0.00;0.00;0.00;0.99;0.01;0.61;0.78
796463359470292994;21401.00;0.00;0.00;0.00;0.87;0.13;0.63;0.26
796463359470292993;0.00;0.00;0.00;0.11;0.78;0.11;0.64;0.28
796463359428349953;13.00;0.00;0.00;0.00;0.99;0.01;0.58;0.62
796463359428349952;0.00;0.00;0.00;0.00;0.98;0.02;0.56;0.65
796463359419936768;627.00;0.00;0.00;0.01;0.90;0.09;0.55;0.36
796463359407325188;446.00;0.00;0.00;0.03;0.09;0.88;0.59;0.58
796463359403196416;0.00;0.00;0.00;0.00;1.00;0.00;0.77;0.68
796463359369453568;187.00;0.00;0.00;0.00;0.99;0.01;0.67;0.67
796463359331799042;652.00;0.00;0.00;0.01;0.96;0.03;0.69;0.73
796463359327670272;36.00;0.00;0.00;0.01;0.85;0.14;0.58;0.34
796463359327604737;0.00;0.00;0.00;0.01;0.78;0.22;0.63;0.45
796463359323467776;6807.00;0.00;0.00;0.01;0.88;0.11;0.74;0.60
796463359294062592;192.00;0.00;0.00;0.00;0.86;0.14;0.51;0.69
796463359293984768;0.00;0.00;0.00;0.01;0.69;0.31;0.63;0.52
796463359268941826;60.00;0.00;0.00;0.02;0.53;0.45;0.53;0.64
796463359260553216;594.00;0.00;0.00;0.02;0.97;0.01;0.65;0.68
796463359260495873;84.00;0.00;0.00;0.13;0.74;0.13;0.73;0.67
796463359235411970;0.00;0.00;0.00;0.00;0.95;0.05;0.64;0.66
796463359235264512;14961.00;0.00;0.00;0.01;0.78;0.22;0.48;0.60
796463359231016960;6513.00;0.00;0.00;0.01;0.78;0.22;0.57;0.47
796463359172497408;171.00;0.00;0.00;0.00;0.97;0.03;0.43;0.22
796463359088586752;91755.00;0.00;0.00;0.05;0.95;0.01;0.62;0.58
796463359046680589;74.00;0.00;0.00;0.00;1.00;0.00;0.68;0.52
796463359029813248;1.00;0.00;0.00;0.01;0.91;0.09;0.56;0.67
796463358937628672;118.00;0.00;0.00;0.00;0.97;0.03;0.70;0.46
796463358908084224;1703.00;0.00;0.00;0.01;0.84;0.15;0.54;0.59
796463358866259968;0.00;1.00;0.00;0.01;0.93;0.05;0.52;0.62
796463358841126913;3968.00;0.00;0.00;0.00;0.98;0.02;0.63;0.67
796463358782345216;1091.00;0.00;0.00;0.03;0.47;0.50;0.66;0.38
796463358778216448;3.00;0.00;0.00;0.00;1.00;0.00;0.68;0.59
796463358773903360;47154.00;0.00;0.00;0.00;0.99;0.01;0.61;0.58
796463358773821440;187.00;0.00;0.00;0.01;0.85;0.14;0.36;0.44
796463358769766400;3512.00;0.00;0.00;0.00;0.99;0.01;0.67;0.78
796463358761431041;273.00;0.00;0.00;0.03;0.69;0.28;0.53;0.39
796463358744653824;480.00;0.00;0.00;0.01;0.78;0.22;0.60;0.40
796463358732107776;17295.00;0.00;0.00;0.01;0.77;0.22;0.41;0.72
796463358711107584;1320.00;0.00;0.00;0.11;0.85;0.04;0.78;0.55
796463358690160640;166.00;0.00;0.00;0.02;0.66;0.32;0.62;0.50
796463358685966338;0.00;0.00;0.00;0.01;0.98;0.01;0.71;0.59
796463358673350658;6.00;0.00;0.00;0.00;0.92;0.08;0.72;0.71
796463358639820800;1.00;0.00;0.03;0.00;1.00;0.00;0.64;0.52
796463358627168256;201.00;0.00;0.00;0.01;0.98;0.01;0.66;0.57
796463358593511424;0.00;0.00;0.00;0.00;0.96;0.04;0.61;0.84
796463358568374272;254.00;0.00;0.00;0.01;0.97;0.02;0.68;0.78
796463358560104448;1.00;0.00;0.00;0.00;1.00;0.00;0.72;0.79
796463358551605248;0.00;0.00;0.00;0.00;0.96;0.04;0.55;0.68
796463358538940416;0.00;3.00;0.00;0.31;0.68;0.01;0.79;0.96
796463358526550016;0.00;0.00;0.00;0.00;1.00;0.00;0.72;0.36
796463358518185989;13.00;0.00;0.00;0.05;0.63;0.32;0.41;0.69
796463358451007488;293.00;0.00;0.00;0.00;1.00;0.00;0.49;0.73
796463358396416000;9273.00;0.00;0.00;0.00;0.86;0.14;0.64;0.55
796463358388162567;4811.00;0.00;0.00;0.01;0.99;0.00;0.32;0.78
796463358333636609;0.00;0.00;0.02;0.00;0.91;0.08;0.37;0.45
796463358304276483;0.00;0.00;0.00;0.00;0.96;0.04;0.43;0.83
796463358291705857;467.00;0.00;0.00;0.00;0.78;0.22;0.71;0.59
796463358253772800;100513.00;0.00;0.00;0.00;0.95;0.04;0.48;0.59
796463358220398593;47154.00;0.00;0.00;0.00;0.99;0.01;0.42;0.58
796463358191030272;32475.00;0.00;0.00;0.00;1.00;0.00;0.70;0.61
796463358132310018;0.00;0.00;0.00;0.01;0.93;0.06;0.68;0.94
796463358132293632;27072.00;0.00;0.00;0.00;0.91;0.08;0.48;0.69
796463358065201157;10726.00;0.00;0.00;0.00;0.99;0.01;0.60;0.58
796463358035759105;144.00;0.00;0.00;0.02;0.28;0.70;0.66;0.39
796463358031630336;142.00;0.00;0.00;0.01;0.77;0.22;0.64;0.41
796463357993709568;182.00;0.00;0.00;0.00;0.43;0.57;0.63;0.72
796463357977067521;4707.00;0.00;0.00;0.01;0.92;0.08;0.66;0.33
796463357968584704;5204.00;0.00;0.00;0.02;0.57;0.41;0.71;0.91
796463357960343553;3336.00;0.00;0.00;0.01;0.77;0.22;0.71;0.48
796463357889048576;134.00;0.00;0.00;0.03;0.83;0.14;0.64;0.56
796463357884829696;0.00;0.00;0.00;0.00;0.36;0.64;0.73;0.74
796463357872062464;685.00;0.00;0.00;0.01;0.78;0.22;0.48;0.24
796463357867986944;5364.00;0.00;0.00;0.00;0.98;0.02;0.66;0.75
796463357863702528;32550.00;0.00;0.00;0.00;0.97;0.03;0.71;0.84
796463357788377089;1.00;0.00;0.00;0.00;0.99;0.01;0.57;0.84
796463357775802368;102.00;0.00;0.00;0.05;0.20;0.76;0.52;0.83
796463357771546624;0.00;0.00;0.00;0.00;1.00;0.00;0.58;0.63
796463357712879627;1269.00;0.00;0.00;0.00;1.00;0.00;0.46;0.52
796463357712732160;2092.00;0.00;0.00;0.02;0.66;0.32;0.56;0.78
796463357700218880;0.00;0.00;0.00;0.01;0.89;0.10;0.48;0.38
796463357687631872;972.00;0.00;0.00;0.00;0.99;0.01;0.83;0.77
796463357662375936;593.00;0.00;0.00;0.06;0.94;0.00;0.54;0.70
796463357658353665;583.00;0.00;0.00;0.00;1.00;0.00;0.49;0.77
796463357649911809;3.00;0.00;0.00;0.09;0.59;0.32;0.52;0.43
796463357633187841;884.00;0.00;0.00;0.01;0.98;0.01;0.66;0.62
796463357587034112;18.00;0.00;0.00;0.01;0.78;0.22;0.64;0.26
796463357540896769;7836.00;0.00;0.00;0.05;0.95;0.01;0.54;0.70
796463357536501761;808.00;0.00;0.00;0.01;0.78;0.22;0.48;0.19
796463357528195073;4.00;0.00;0.00;0.02;0.58;0.40;0.61;0.47
796463357456973824;0.00;0.00;0.00;0.02;0.83;0.14;0.61;0.96
796463357381537794;2165.00;0.00;0.00;0.00;0.92;0.08;0.58;0.70
796463357352177664;372.00;0.00;0.00;0.00;0.82;0.18;0.55;0.61
796463357339451392;415.00;0.00;0.00;0.00;0.97;0.03;0.69;0.77
796463357326979072;21539.00;0.00;0.00;0.00;0.87;0.13;0.45;0.26
796463357322784768;9.00;0.00;0.00;0.01;0.90;0.09;0.39;0.33
796463357318615045;671.00;0.00;0.00;0.00;0.94;0.06;0.62;0.69
796463357318471680;711.00;0.00;0.00;0.00;1.00;0.00;0.52;0.26
796463357301850113;1552.00;0.00;0.00;0.00;0.99;0.01;0.82;0.79
796463357284982784;56.00;0.00;0.00;0.00;0.93;0.07;0.49;0.46
796463357205344258;56.00;0.00;0.00;0.00;0.93;0.07;0.55;0.46
796463357066956800;0.00;0.00;0.00;0.01;0.50;0.49;0.75;0.74
796463357058576384;2165.00;0.00;0.00;0.00;0.92;0.08;0.57;0.70
796463357054291969;29.00;0.00;0.00;0.00;0.99;0.01;0.62;0.59
796463357041774593;2.00;0.00;0.00;0.02;0.81;0.17;0.72;0.83
796463357037572096;79.00;0.00;0.00;0.01;0.78;0.22;0.64;0.35
796463356962078721;91401.00;0.00;0.00;0.00;0.99;0.01;0.71;0.77
796463356928544768;0.00;0.00;0.00;0.00;0.99;0.01;0.67;0.51
796463356924350464;56.00;0.00;0.00;0.00;0.93;0.07;0.56;0.46
796463356899184644;14.00;0.00;0.00;0.01;0.78;0.22;0.24;0.22
796463356853047304;187.00;0.00;0.00;0.00;0.74;0.25;0.62;0.62
796463356819492867;5364.00;0.00;0.00;0.00;0.98;0.02;0.55;0.75
796463356819275778;4.00;0.00;0.00;0.00;0.96;0.04;0.36;0.33
796463356798521344;1703.00;0.00;0.00;0.01;0.84;0.15;0.68;0.59
796463356689469440;87866.00;0.00;0.00;0.01;0.94;0.05;0.67;0.86
796463356647526419;13.00;0.00;0.00;0.01;0.92;0.08;0.55;0.49
796463356563587072;137.00;0.00;0.00;0.01;0.43;0.56;0.72;0.53
796463356559425536;163.00;0.00;0.00;0.01;0.78;0.22;0.47;0.24
796463356517502981;112.00;0.00;0.00;0.02;0.97;0.02;0.42;0.62
796463356454535172;4926.00;0.00;0.00;0.06;0.85;0.09;0.49;0.71
796463356450406400;40568.00;0.00;0.00;0.00;1.00;0.00;0.68;0.74
796463356450394113;0.00;0.00;0.00;0.01;0.78;0.22;0.46;0.51
796463356420853760;23.00;0.00;0.00;0.01;0.78;0.22;0.74;0.62
796463356412645377;4529.00;0.00;0.00;0.01;0.76;0.22;0.65;0.42
796463356395868161;37627.00;0.00;0.00;0.00;0.98;0.02;0.54;0.71
796463356378890240;163.00;0.00;0.00;0.01;0.71;0.28;0.60;0.22
796463356374818816;9098.00;0.00;0.11;0.01;0.80;0.19;0.65;0.20
796463356362178560;1.00;1.00;0.00;0.01;0.99;0.00;0.67;0.62
796463356349661184;1.00;0.00;0.00;0.01;0.78;0.22;0.68;0.61
796463356341350400;363.00;0.00;0.00;0.00;0.99;0.00;0.57;0.70
796463356290793473;0.00;0.00;0.00;0.01;0.31;0.68;0.63;0.71
796463356286763008;653.00;0.00;0.00;0.00;1.00;0.00;0.60;0.67
796463356249067531;2819.00;0.00;0.00;0.00;1.00;0.00;0.43;0.61
796463356173373440;0.00;0.00;0.00;0.00;1.00;0.00;0.65;0.79
796463356123041792;674.00;0.00;0.00;0.00;1.00;0.00;0.64;0.84
796463356118962176;245.00;0.00;0.00;0.00;0.89;0.11;0.49;0.54
796463356118855680;0.00;0.00;0.00;0.01;0.85;0.14;0.63;0.47
796463356106461190;0.00;0.00;0.00;0.00;0.99;0.00;0.39;0.66
796463356106407936;6460.00;0.00;0.00;0.01;0.89;0.10;0.70;0.84
796463356093857792;0.00;0.00;0.00;0.01;0.84;0.15;0.61;0.59
796463356051787776;0.00;0.00;0.02;0.01;0.69;0.31;0.57;0.13
796463356022386688;168.00;0.00;0.00;0.01;0.78;0.22;0.65;0.34
796463356010004484;37627.00;0.00;0.00;0.00;0.98;0.02;0.67;0.71
796463356005728257;2001.00;0.00;0.00;0.00;0.99;0.01;0.68;0.74
796463355993214980;37627.00;0.00;0.00;0.00;0.98;0.02;0.59;0.71
796463355976437760;232.00;0.00;0.00;0.05;0.95;0.01;0.63;0.79
796463355972243459;0.00;0.00;0.01;0.01;0.94;0.06;0.73;0.66
796463355963854848;6.00;0.00;0.00;0.14;0.65;0.21;0.64;0.88
796463355959463936;65.00;0.00;0.00;0.01;0.82;0.17;0.50;0.59
796463355938541568;4490.00;0.00;0.00;0.00;1.00;0.00;0.64;0.69
796463355905134596;87906.00;0.00;0.00;0.01;0.94;0.05;0.61;0.86
796463355837947904;37627.00;0.00;0.00;0.00;0.98;0.02;0.69;0.71
796463355821228032;398.00;0.00;0.00;0.05;0.95;0.01;0.29;0.78
796463355754057728;271.00;0.00;0.00;0.00;0.99;0.01;0.76;0.62
796463355733168141;560.00;0.00;0.00;0.00;0.99;0.01;0.53;0.63
796463355724582912;0.00;1.00;0.00;0.01;0.78;0.22;0.73;0.49
796463355720503297;0.00;1.00;0.00;0.01;0.78;0.22;0.65;0.37
796463355653459968;33.00;0.00;0.00;0.00;0.99;0.01;0.61;0.59
796463355645087745;2262.00;0.00;0.00;0.00;0.92;0.08;0.36;0.70
796463355624124418;0.00;1.00;0.00;0.02;0.95;0.03;0.51;0.94
796463355611463680;1.00;0.00;0.00;0.00;1.00;0.00;0.76;0.70
796463355603152896;0.00;0.00;0.00;0.00;0.94;0.06;0.65;0.81
796463355594559488;1357.00;0.00;0.00;0.11;0.85;0.04;0.45;0.55
796463355590508544;29.00;0.00;0.00;0.01;0.82;0.17;0.54;0.37
796463355581984769;3.00;0.00;0.00;0.65;0.33;0.02;0.76;0.74
796463355569565696;106.00;0.00;0.00;0.00;0.46;0.54;0.56;0.53
796463355548430336;0.00;0.00;0.00;0.01;0.84;0.16;0.62;0.68
796463355535953920;12170.00;0.00;0.00;0.00;0.97;0.03;0.59;0.56
796463355527593984;26.00;0.00;0.00;0.01;0.96;0.03;0.64;0.64
796463355506675714;0.00;0.00;0.00;0.01;0.78;0.22;0.57;0.35
796463355485569025;4195.00;0.00;0.00;0.00;0.97;0.03;0.63;0.75
796463355481509899;0.00;0.00;0.00;0.00;1.00;0.00;0.73;0.63
796463355473121280;2010.00;0.00;0.00;0.00;1.00;0.00;0.75;0.73
796463355464650752;59.00;0.00;0.00;0.00;1.00;0.00;0.60;0.54
796463355456344070;0.00;0.00;0.00;0.00;0.92;0.08;0.53;0.96
796463355431002112;5.00;0.00;0.00;0.00;0.99;0.00;0.61;0.81
796463355397480448;12618.00;0.00;0.00;0.02;0.43;0.56;0.81;0.85
796463355393429510;454.00;0.00;0.00;0.00;0.88;0.12;0.58;0.67
796463355393429508;0.00;0.00;0.00;0.00;0.98;0.02;0.58;0.35
796463355301007360;65969.00;0.00;0.00;0.00;1.00;0.00;0.73;0.77
796463355255017476;37627.00;0.00;0.00;0.00;0.98;0.02;0.63;0.71
796463355246559232;219.00;0.00;0.00;0.00;0.95;0.04;0.60;0.78
796463355242287104;1357.00;0.00;0.00;0.11;0.85;0.04;0.47;0.55
796463355238060032;29835.00;0.00;0.00;0.00;0.98;0.02;0.52;0.76
796463355217121280;13.00;0.00;0.00;0.01;0.78;0.22;0.61;0.31
796463355158556672;0.00;0.00;0.00;0.00;0.87;0.12;0.63;0.94
796463355154284544;0.00;0.00;0.00;0.02;0.93;0.05;0.68;0.54
796463355133202432;0.00;0.00;0.00;0.01;0.31;0.68;0.39;0.72
796463355129110528;0.00;0.00;0.00;0.00;0.93;0.06;0.68;0.63
796463355103944704;7339.00;0.00;0.00;0.01;0.93;0.07;0.59;0.48
796463355103879168;2010.00;0.00;0.00;0.00;1.00;0.00;0.60;0.73
796463355095556096;1.00;0.00;0.00;0.00;0.78;0.22;0.59;0.51
796463355087257600;87906.00;0.00;0.00;0.01;0.94;0.05;0.67;0.86
796463355053690884;32.00;0.00;0.00;0.05;0.65;0.29;0.61;0.73
796463355024134144;0.00;0.00;0.00;0.00;1.00;0.00;0.56;0.79
796463354994970629;889.00;0.00;0.00;0.00;0.99;0.01;0.64;0.52
796463354890113024;27.00;0.00;0.00;0.00;0.93;0.07;0.68;0.79
796463354856542208;4195.00;0.00;0.00;0.00;0.97;0.03;0.37;0.75
796463354839601152;77657.00;0.00;0.00;0.00;1.00;0.00;0.66;0.60
796463354759901184;1.00;2.00;0.00;0.00;1.00;0.00;0.66;0.63
796463354709757956;925.00;0.00;0.01;0.00;0.98;0.02;0.72;0.61
796463354671792128;0.00;0.00;0.00;0.00;0.98;0.02;0.56;0.86
796463354667667456;52.00;0.00;0.00;0.01;0.96;0.03;0.78;0.81
796463354558763012;20.00;0.00;0.00;0.00;0.98;0.02;0.68;0.72
796463354550296576;0.00;0.00;0.00;0.02;0.97;0.01;0.54;0.59
796463354520842240;462.00;0.00;0.00;0.00;1.00;0.00;0.61;0.74
796463354516742144;294.00;0.00;0.00;0.00;0.99;0.00;0.55;0.61
796463354411974660;2010.00;0.00;0.00;0.00;1.00;0.00;0.61;0.73
796463354411909120;5468.00;0.00;0.00;0.00;0.98;0.02;0.55;0.75
796463354411884544;8.00;0.00;0.00;0.00;0.91;0.08;0.43;0.34
796463354403520513;17313.00;0.00;0.00;0.01;0.77;0.22;0.61;0.72
796463354378420225;0.00;0.00;0.00;0.00;0.66;0.33;0.60;0.47
796463354365837312;47.00;0.00;0.00;0.00;0.98;0.02;0.78;0.72
796463354365771776;0.00;0.00;0.00;0.01;0.85;0.14;0.50;0.60
796463354319687680;2.00;0.00;0.00;0.02;0.01;0.97;0.63;0.57
796463354319552512;4678.00;0.00;0.00;0.01;0.78;0.22;0.66;0.60
796463354311217152;2028.00;0.00;0.00;0.05;0.84;0.10;0.50;0.63
796463354269356033;6.00;0.00;0.00;0.00;0.96;0.04;0.53;0.73
796463354223218689;0.00;0.00;0.00;0.03;0.39;0.58;0.57;0.66
796463354210635776;0.00;0.00;0.00;0.00;0.84;0.16;0.77;0.83
796463354202222592;1676.00;0.00;0.00;0.00;0.93;0.07;0.51;0.40
796463354193788931;232.00;0.00;0.00;0.05;0.95;0.01;0.53;0.79
796463354147549184;0.00;1.00;0.01;0.00;0.99;0.00;0.86;0.99
796463354135138310;0.00;0.00;0.00;0.02;0.90;0.08;0.65;0.69
796463354105757696;130.00;0.00;0.00;0.00;0.97;0.03;0.75;0.46
796463354092978176;6.00;0.00;0.00;0.01;0.99;0.00;0.61;0.75
796463354084737025;2.00;0.00;0.00;0.00;0.99;0.01;0.60;0.45
796463354051252224;8.00;0.00;0.00;0.01;0.78;0.22;0.59;0.30
796463354021675008;21875.00;0.00;0.00;0.00;0.87;0.13;0.51;0.26
796463354017525760;5554.00;0.00;0.00;0.00;0.98;0.02;0.62;0.75
796463354009161728;40.00;0.00;0.00;0.01;0.96;0.04;0.62;0.65
796463354005094402;13777.00;0.00;0.00;0.02;0.84;0.14;0.70;0.69
796463353996709888;0.00;0.00;0.00;0.00;0.98;0.02;0.69;0.72
796463353992396800;0.00;0.00;0.00;0.00;1.00;0.00;0.69;0.89
796463353979801600;491.00;0.00;0.00;0.00;0.92;0.07;0.65;0.65
796463353946370048;21875.00;0.00;0.00;0.00;0.87;0.13;0.59;0.26
796463353883480066;26.00;0.00;0.00;0.00;1.00;0.00;0.69;0.73
796463353879261185;0.00;0.00;0.00;0.00;1.00;0.00;0.66;0.79
796463353837289472;117438.00;0.00;0.00;0.00;1.00;0.00;0.76;0.77
796463353820565508;0.00;1.00;0.29;0.00;1.00;0.00;0.67;0.77
796463353786867712;2.00;0.00;0.00;0.41;0.42;0.17;0.43;0.66
796463353782824962;0.00;0.00;0.02;0.00;0.92;0.08;0.73;0.48
796463353765822464;2.00;0.00;0.00;0.01;0.90;0.09;0.68;0.70
796463353757650950;2.00;13.00;0.00;0.00;0.99;0.00;0.43;0.85
796463353740804096;25648.00;0.00;0.00;0.01;0.77;0.22;0.38;0.32
796463353703047168;211.00;0.00;0.00;0.00;1.00;0.00;0.60;0.90
796463353702924288;8483.00;0.00;0.00;0.00;0.97;0.03;0.66;0.61
796463353677971456;72448.00;0.00;0.00;0.14;0.66;0.20;0.43;0.52
796463353648611328;0.00;0.00;0.00;0.02;0.30;0.68;0.58;0.27
796463353615044608;0.00;0.00;0.00;0.00;1.00;0.00;0.81;0.87
796463353602461699;9.00;0.00;0.01;0.00;0.99;0.01;0.57;0.42
796463353564688385;60.00;0.00;0.00;0.00;1.00;0.00;0.72;0.81
796463353560301568;27.00;0.00;0.00;0.00;1.00;0.00;0.64;0.74
796463353493213184;52.00;0.00;0.00;0.01;0.78;0.22;0.63;0.27
796463353468256256;4.00;0.00;0.00;0.00;1.00;0.00;0.61;0.87
796463353468243970;1.00;0.00;0.00;0.00;0.98;0.02;0.70;0.71
796463353455661058;7341.00;0.00;0.00;0.01;0.93;0.07;0.74;0.48
796463353443078147;1699.00;0.00;0.00;0.00;0.93;0.07;0.58;0.40
796463353442934784;0.00;0.00;0.00;0.00;0.97;0.03;0.78;0.93
796463353405337600;0.00;0.00;0.00;0.01;0.84;0.15;0.70;0.53
796463353375916034;5554.00;0.00;0.00;0.00;0.98;0.02;0.54;0.75
796463353363369984;0.00;0.00;0.00;0.00;0.96;0.04;0.41;0.58
796463353312907265;59.00;0.00;0.00;0.03;0.91;0.06;0.55;0.74
796463353283641345;108.00;0.00;0.00;0.00;1.00;0.00;0.64;0.89
796463353254252544;37725.00;0.00;0.00;0.00;0.98;0.02;0.57;0.71
796463353170460673;90.00;0.00;0.00;0.00;0.78;0.21;0.51;0.51
796463353140887552;0.00;0.00;0.00;0.00;0.99;0.00;0.57;0.60
796463353094762497;11.00;0.00;0.00;0.09;0.74;0.17;0.66;0.78
796463353073987584;0.00;0.00;0.00;0.01;0.96;0.03;0.69;0.74
796463353057013760;38980.00;0.00;0.00;0.01;0.78;0.22;0.47;0.59
796463353019432960;175.00;0.00;0.00;0.00;0.89;0.11;0.64;0.73
796463352990076928;32.00;0.00;0.00;0.08;0.62;0.30;0.52;0.45
796463352981704712;0.00;1.00;0.00;0.00;0.47;0.53;0.80;0.84
796463352964907008;152470.00;0.00;0.00;0.00;0.99;0.00;0.61;0.62
796463352960651264;662.00;0.00;0.00;0.01;0.78;0.22;0.54;0.21
796463352893427712;13073.00;0.00;0.00;0.00;1.00;0.00;0.66;0.84
796463352885047296;10.00;0.00;0.00;0.00;0.93;0.07;0.73;0.69
796463352876855296;6110.00;0.00;0.00;0.22;0.61;0.17;0.34;0.62
796463352864063488;2964.00;0.00;0.00;0.01;0.85;0.14;0.56;0.54
796463352834834432;0.00;0.00;0.00;0.01;0.78;0.22;0.75;0.78
796463352792961026;0.00;0.00;0.00;0.00;1.00;0.00;0.53;0.66
796463352763576320;109.00;0.00;0.00;0.22;0.32;0.45;0.70;0.66
796463352742551552;739.00;0.00;0.00;0.00;0.99;0.01;0.58;0.67
796463352717328385;639.00;0.00;0.00;0.00;0.96;0.03;0.58;0.84
796463352688021508;110.00;0.00;0.00;0.00;1.00;0.00;0.55;0.81
796463352671338496;0.00;1.00;0.09;0.01;0.80;0.19;0.48;0.93
796463352658743301;36257.00;0.00;0.00;0.01;0.94;0.05;0.56;0.54
796463352641884160;0.00;0.00;0.00;0.01;0.78;0.22;0.66;0.33
796463352574836737;1732.00;0.00;0.00;0.00;0.99;0.01;0.65;0.52
796463352570638336;7993.00;0.00;0.00;0.00;0.99;0.00;0.61;0.65
796463352473993216;8.00;0.00;0.00;0.00;0.99;0.01;0.53;0.49
796463352469946368;0.00;0.00;0.00;0.00;0.95;0.05;0.81;0.98
796463352453152768;2609.00;0.00;0.00;0.01;0.99;0.00;0.54;0.73
796463352440459265;1.00;0.00;0.00;0.01;0.31;0.68;0.66;0.56
796463352428056578;0.00;0.00;0.00;0.00;0.97;0.03;0.80;0.90
796463352394326016;2699.00;0.00;0.01;0.01;0.78;0.22;0.35;0.30
796463352390135808;2426.00;0.00;0.00;0.00;0.91;0.09;0.54;0.32
796463352310591488;8080.00;0.00;0.00;0.00;1.00;0.00;0.55;0.89
796463352302211072;57098.00;0.00;0.00;0.00;1.00;0.00;0.49;0.45
796463352268673040;77.00;0.00;0.00;0.10;0.89;0.01;0.67;0.81
796463352222355456;0.00;0.00;0.00;0.00;1.00;0.00;0.68;0.85
796463352168009728;550.00;0.00;0.00;0.01;0.77;0.22;0.46;0.28
796463352163794944;491.00;0.00;0.00;0.00;0.92;0.07;0.55;0.65
796463352151015424;4835.00;0.00;0.00;0.00;1.00;0.00;0.80;0.91
796463352134434816;259.00;0.00;0.01;0.00;0.99;0.01;0.52;0.38
796463352121737216;0.00;0.00;0.00;0.00;0.99;0.01;0.66;0.97
796463352100724736;0.00;0.00;0.49;0.01;0.85;0.14;0.62;0.63
796463352088317954;0.00;1.00;0.00;0.00;0.99;0.01;0.47;0.84
796463352084054016;632.00;0.00;0.00;0.00;1.00;0.00;0.68;0.30
796463352046374912;1.00;0.00;0.51;0.01;0.72;0.27;0.54;0.26
796463352037986312;27191.00;0.00;0.00;0.00;0.91;0.08;0.71;0.69
796463351983325184;21875.00;0.00;0.00;0.00;0.87;0.13;0.33;0.26
796463351920467968;1.00;0.00;0.00;0.15;0.67;0.19;0.48;0.28
796463351865995264;524.00;0.00;0.00;0.09;0.78;0.14;0.30;0.53
796463351865966592;95819.00;0.00;0.00;0.00;0.97;0.02;0.67;0.34
796463351828271106;0.00;0.00;0.00;0.06;0.67;0.27;0.65;0.77
796463351815688192;11.00;0.00;0.12;0.01;0.78;0.22;0.49;0.17
796463351798886404;10154.00;0.00;0.00;0.04;0.18;0.78;0.69;0.76
796463351782113280;295.00;0.00;0.00;0.00;1.00;0.00;0.63;0.73
796463351777886208;179.00;0.00;0.00;0.01;0.78;0.22;0.63;0.36
796463351769550848;0.00;0.00;0.25;0.01;0.89;0.09;0.60;0.52
796463351727607808;5868.00;0.00;0.00;0.01;0.91;0.08;0.50;0.36
796463351710658560;134.00;0.00;0.00;0.00;1.00;0.00;0.61;0.87
796463351689682944;1.00;0.00;0.00;0.01;0.52;0.46;0.64;0.24
